chou_fasman,emini,kolaskar_tongaonkar,parker,isoelectric_point,aromaticity,hydrophobicity,stability,peptide_length
0.24126937699533135,-0.03136899374341071,-0.17473796082855475,0.3893133832210205,-0.5748050253071982,1.0713265129022043,0.779620517770555,-0.020476564600776258,-2.295631980586301
2.020289952298507,1.9382146956190553,-1.9515624382911712,1.9060535081787233,0.03705558821112925,1.0947975781668937,-0.8223424647182871,-1.6000227518789116,-2.295631980586301
-0.5494064342505244,-0.28635244232477547,1.4046615746937732,-0.43799941221045413,0.03705558821112925,1.0947975781668937,-0.8223424647182871,-1.6000227518789116,-2.295631980586301
-0.9088045302713683,-0.14578464374786923,-1.1399265658699773,0.665084315031512,0.03705558821112925,1.0947975781668937,-0.8223424647182871,-1.6000227518789116,-2.295631980586301
-1.5736910079099298,0.8659766041487004,-0.41603511208891286,0.2514279173157746,0.03705558821112925,1.0947975781668937,-0.8223424647182871,-1.6000227518789116,-2.295631980586301
0.24126937699533135,0.5227296541353246,0.6368979115926391,1.8935184658237014,0.03705558821112925,1.0947975781668937,-0.8223424647182871,-1.6000227518789116,-2.295631980586301
-0.8009851014651151,0.9460675591518213,-1.0083099379097833,-0.7388404287309904,-0.931605961032845,0.3411412393093367,1.3054573973146806,-0.28939439696624386,-2.295631980586301
-0.6572258630567775,1.69140379346658,0.30785634169215653,0.06340228199043946,0.05556684472455373,1.9974174400573668,2.2530731679331883,-1.7127263124424903,-2.295631980586301
2.559387096329773,1.2762384348789733,0.26398413237209184,2.119149228214104,-0.6926553148394383,1.2842478521349012,2.342936934003623,-0.9078843281136713,-2.295631980586301
2.182019095507887,1.3465223341674266,-2.0393068569313004,0.40184842557604283,-0.6926553148394383,1.2842478521349012,2.342936934003623,-0.9078843281136713,-2.295631980586301
0.8522461402307661,1.155284747731403,0.7465784348928032,0.9784603739070705,-1.0000693479343377,0.8422098737843604,2.0946903696992383,0.6551454719541308,-2.295631980586301
0.6725470922203441,-0.5151837423336928,1.953064191194579,-1.8795292830380232,-0.6739320973382237,0.11561714998637845,0.04248457796924506,0.8444520557324138,-2.295631980586301
0.9241257594349349,0.9575091241522673,-1.1399265658699773,1.9687287199538355,-1.5057375250912877,-1.0743545873032758,-0.18252527005322838,1.9106047443329546,-2.295631980586301
1.750741380282874,-0.34682928589856077,0.0007508764517038881,0.7653646538716905,-0.00703228972486709,-0.561581360717915,-1.7321513770474917,2.8585146797224947,-2.295631980586301
0.22329947219428917,-0.6165233180519275,1.2511088420735443,-1.3781275888371298,-0.00703228972486709,-0.561581360717915,-1.7321513770474917,2.8585146797224947,-2.295631980586301
1.9843501426964225,1.2451827584491917,-0.21861017014861941,1.8684483811136567,1.028891534542319,0.548548759889531,-0.25265097721574503,-0.4022094725460342,-2.295631980586301
1.8765307138901695,3.092178251378309,-2.2586679035316237,1.743097957563433,-1.3405492899153304,-0.9071726197013185,-1.238985248550797,2.3862595196105136,-2.295631980586301
0.4748781394088799,1.9561942977626132,-0.920565519269654,1.667887703433299,2.3385982569973747,-2.1110658262109947,-2.640899906046161,-1.523159102941783,-2.295631980586301
1.5171326178693254,1.9692703720488371,0.41753686499231574,0.07593732434546181,1.2715868238886914,-0.8383216841598063,0.6644294323267183,0.7237707516113732,-2.295631980586301
0.16938975779116255,1.0588486998705022,1.163364423433415,0.47705867970617666,-1.3721314718868936,0.2352965262960078,0.7966806843577626,-1.305063588954829,-2.295631980586301
-0.6392559582557353,0.6273382484251154,0.08849529509183321,1.4171868563328522,0.6689111845786165,-1.0115363349611652,0.9728943797529123,0.6297449905390481,-2.295631980586301
-0.333767576638019,0.4638873198473173,-0.5257156353890721,1.0912757551022714,0.6689111845786165,-1.0115363349611652,0.9728943797529123,0.6297449905390481,-2.295631980586301
-0.6392559582557353,0.39850694841619805,0.26398413237209184,0.10100740905550651,-0.7423248307700514,0.7304062256506284,-0.6636551915610799,-0.48978474996243215,-2.295631980586301
0.15141985299012037,0.06833607268904615,0.08849529509183321,-0.7639105134410351,0.951596440780899,0.8695498388281578,1.701673784499583,1.0830004841622847,-2.295631980586301
-1.7174502463182664,1.0555796812989462,-1.1399265658699773,-0.03687805684973922,1.402719999288065,-0.7778285904888059,0.7694394678977864,-0.4697711121472118,-2.295631980586301
0.09751013858699377,0.490039468419765,0.26398413237209184,-1.1901019535117947,1.402719999288065,-0.7778285904888059,0.7694394678977864,-0.4697711121472118,-2.295631980586301
-0.7111355774599042,0.09612273054727184,-0.4599073214089775,-0.4254643698554318,1.774428854734706,-1.6050931497945673,-2.113722012603392,1.0626555914736324,-2.295631980586301
-1.429931769501592,-0.8044918859163952,0.0007508764517038881,-1.3530575041270851,1.774428854734706,-1.6050931497945673,-2.113722012603392,1.0626555914736324,-2.295631980586301
2.469537572324562,2.1866601070573086,-2.5657733687720765,2.5578757106398853,1.774428854734706,-1.6050931497945673,-2.113722012603392,1.0626555914736324,-2.295631980586301
-0.7111355774599042,0.31187795626996523,0.8562589581929624,-0.4254643698554318,1.774428854734706,-1.6050931497945673,-2.113722012603392,1.0626555914736324,-2.295631980586301
1.8585608090891272,0.1794827041219487,-1.512840345090527,-0.9017959793462809,-0.7611893557893913,-0.26401640293750384,0.8993319221591685,0.6267894649020838,-2.295631980586301
1.3554034746599457,2.2700200806319857,-1.4250959264503977,1.479862068107964,1.1066812037489846,-0.2821748963955557,1.5710780598560203,0.7296589195128288,-2.295631980586301
-0.7291054822609464,1.617850875606571,-1.6663930777107534,1.7681680422734778,1.1150183345848708,-0.8689603974922328,-2.08133228615434,0.5215765031278483,-2.295631980586301
2.0023200474974647,1.7437080906114752,-1.0960543565499128,1.5174671951730307,0.9340743351579646,-1.1904641623902719,-0.5852307981431573,0.6971055946571196,-2.295631980586301
1.9663802378953803,0.7384848798580178,-1.9296263336311412,2.0564740164389916,-1.0007758849461679,-1.0362632938762903,0.33364324823783253,-0.029629516763840107,-2.295631980586301
1.1397646170474414,2.171949523485307,-0.5476517400491069,0.20128774789568518,-0.2859729021953888,0.12502972078626953,1.6363746388175284,-0.8181008698334503,-2.295631980586301
-0.046249099821343814,1.939849204904833,-0.6353961586892337,0.5898740609013778,-0.07987620332149101,-1.0722146200777591,0.19398346852257062,1.3162681711944435,-2.295631980586301
1.2655539506547346,0.8332864184331408,-2.214795694211559,0.6901543997415567,-1.0685327354146252,1.0721007034820735,1.0413531878879938,-0.9894997556555308,-2.295631980586301
0.6905169970213864,1.86139275918749,-0.5476517400491069,2.0690090587940144,0.49100529302923085,0.06964396902277695,0.8520030940685759,1.4845502643596964,-2.295631980586301
-0.603316148653651,0.401775966987754,1.1194922141133503,-2.2555805536886937,0.08990451895859279,-0.5795949860118759,0.3170301734366188,1.3718580222707315,-2.295631980586301
-0.11812871902551261,-0.39259554590034423,-0.021185228208330877,-2.7444472055345646,-0.6742147117956788,0.2395791298033523,1.2592467166557613,-0.26006006158592987,-2.295631980586301
-0.2079782430307236,0.42302458770286777,0.022686981111733784,-0.35025411572529774,-0.35811027935897777,-0.20425627319196527,-1.2000012708601897,0.40160240993051377,-2.295631980586301
-1.6276007223130553,-0.4301892594732377,0.6588340162526738,-0.8140506828611244,-0.35811027935897777,-0.20425627319196527,-1.2000012708601897,0.40160240993051377,-2.295631980586301
0.564727663414091,1.130767108444733,0.3736646556722511,0.6901543997415567,-0.35811027935897777,-0.20425627319196527,-1.2000012708601897,0.40160240993051377,-2.295631980586301
1.6608918562776631,0.968950689152713,-1.6663930777107534,1.1414159245223607,-0.5218854410900697,-0.37671796267673013,-0.13590922062666905,-0.0741554373930041,-2.295631980586301
